time,open,high,low,close,volume
2021-01-13 09:48:00,551.25,552.88,551.04,551.95,823
2021-01-13 09:47:00,550.1,550.1,550.1,550.1,288
2021-01-13 09:46:00,548.9,549.64,548.9,549.64,455
2021-01-13 09:42:00,548.145,548.63,548.145,548.63,553
2021-01-13 09:40:00,548.83,549.005,548.41,548.7,2128
2021-01-13 09:39:00,550.01,550.69,549.5,549.84,905
2021-01-13 09:38:00,551.28,551.28,548.61,548.61,1773
2021-01-13 09:37:00,551.0,551.0,550.09,550.09,444
2021-01-13 09:35:00,552.0,552.0,551.14,551.31,2123
2021-01-13 09:34:00,551.35,551.86,551.34,551.86,630
2021-01-13 09:33:00,552.94,552.94,552.94,552.94,134
2021-01-13 09:32:00,553.0,553.0,553.0,553.0,831
2021-01-13 09:31:00,551.26,551.26,551.26,551.26,4404
2021-01-13 09:18:00,551.0,551.0,551.0,551.0,178
2021-01-12 16:05:00,551.56,551.56,551.56,551.56,814
2021-01-12 16:03:00,552.88,552.88,552.88,552.88,1011
2021-01-12 16:02:00,552.88,552.88,552.88,552.88,2098
2021-01-12 16:01:00,552.88,552.88,552.88,552.88,1682
2021-01-12 16:00:00,553.18,553.28,552.65,552.65,8164
2021-01-12 15:59:00,553.34,553.6,552.83,552.97,4592
2021-01-12 15:58:00,553.31,553.8,553.22,553.495,2523
2021-01-12 15:57:00,553.52,553.73,553.09,553.395,4061
2021-01-12 15:56:00,553.34,553.4,552.74,553.24,2977
2021-01-12 15:55:00,553.31,554.13,553.25,553.25,6139
2021-01-12 15:54:00,552.01,552.75,551.97,552.43,4081
2021-01-12 15:53:00,551.81,551.81,551.47,551.57,1147
2021-01-12 15:52:00,552.18,552.18,551.65,552.05,1889
2021-01-12 15:51:00,552.91,552.91,552.19,552.19,2291
2021-01-12 15:50:00,552.27,552.67,552.27,552.33,953
2021-01-12 15:49:00,552.4,552.47,552.4,552.43,1670
2021-01-12 15:48:00,552.14,552.185,551.775,552.185,2112
2021-01-12 15:47:00,552.095,552.435,552.095,552.435,868
2021-01-12 15:46:00,552.16,552.16,552.16,552.16,326
2021-01-12 15:45:00,552.15,552.15,551.73,551.73,641
2021-01-12 15:44:00,552.04,552.04,551.78,551.91,2788
2021-01-12 15:43:00,552.44,552.44,552.28,552.285,1133
2021-01-12 15:42:00,552.03,552.32,552.03,552.05,1147
2021-01-12 15:41:00,552.12,552.12,552.12,552.12,396
2021-01-12 15:40:00,552.595,552.595,552.18,552.225,2218
2021-01-12 15:39:00,552.5,552.5,552.49,552.49,1003
2021-01-12 15:37:00,552.75,552.81,552.645,552.645,692
2021-01-12 15:36:00,553.15,553.15,552.51,552.56,2069
2021-01-12 15:35:00,552.8,553.16,552.72,552.83,1357
2021-01-12 15:34:00,552.83,552.85,552.83,552.85,240
2021-01-12 15:33:00,553.04,553.045,552.62,552.66,1674
2021-01-12 15:32:00,552.995,552.995,552.995,552.995,587
2021-01-12 15:30:00,552.88,552.88,552.5462,552.5462,704
2021-01-12 15:29:00,552.975,553.22,552.975,553.05,1659
2021-01-12 15:28:00,552.4,552.96,552.4,552.96,522
2021-01-12 15:27:00,552.49,552.49,552.43,552.43,538
2021-01-12 15:26:00,552.63,552.63,552.63,552.63,1433
2021-01-12 15:23:00,552.913,552.96,552.913,552.96,302
2021-01-12 15:20:00,552.54,552.58,552.54,552.58,494
2021-01-12 15:19:00,552.095,552.23,551.955,551.955,606
2021-01-12 15:17:00,551.43,551.5,551.225,551.45,1154
2021-01-12 15:16:00,551.52,551.57,551.52,551.57,490
2021-01-12 15:15:00,551.5704,551.5704,551.44,551.44,476
2021-01-12 15:14:00,551.78,551.875,551.62,551.875,661
2021-01-12 15:13:00,551.88,552.36,551.88,552.17,1712
2021-01-12 15:11:00,551.57,551.57,551.57,551.57,171
2021-01-12 15:10:00,551.96,551.96,551.96,551.96,393
2021-01-12 15:09:00,552.33,552.33,552.33,552.33,251
2021-01-12 15:08:00,552.69,552.69,552.66,552.66,980
2021-01-12 15:07:00,551.81,552.24,551.295,552.24,1511
2021-01-12 15:05:00,552.36,552.36,552.09,552.09,444
2021-01-12 15:04:00,552.25,552.25,552.07,552.07,400
2021-01-12 15:03:00,552.53,552.53,552.345,552.345,808
2021-01-12 15:02:00,552.265,552.265,552.22,552.22,458
2021-01-12 15:01:00,551.81,551.89,551.81,551.89,438
2021-01-12 14:59:00,551.17,551.17,551.06,551.06,496
2021-01-12 14:58:00,551.13,551.13,551.13,551.13,342
2021-01-12 14:56:00,550.3,550.3,550.3,550.3,298
2021-01-12 14:55:00,549.8327,549.8682,549.635,549.8682,664
2021-01-12 14:54:00,550.53,550.68,549.81,549.81,1462
2021-01-12 14:53:00,550.3425,550.3425,550.3425,550.3425,196
2021-01-12 14:52:00,550.47,550.47,550.47,550.47,309
2021-01-12 14:51:00,550.965,550.965,550.965,550.965,388
2021-01-12 14:50:00,550.71,551.225,550.71,551.225,357
2021-01-12 14:48:00,550.905,550.905,550.905,550.905,123
2021-01-12 14:47:00,550.575,550.575,550.575,550.575,496
2021-01-12 14:46:00,550.61,550.61,550.57,550.57,609
2021-01-12 14:45:00,551.1025,551.1025,551.1025,551.1025,329
2021-01-12 14:44:00,551.34,551.34,551.32,551.32,621
2021-01-12 14:42:00,551.25,551.27,551.25,551.27,490
2021-01-12 14:39:00,550.99,551.42,550.99,551.42,1026
2021-01-12 14:38:00,550.795,550.795,550.795,550.795,281
2021-01-12 14:37:00,551.31,551.55,551.31,551.55,562
2021-01-12 14:35:00,551.38,551.8858,551.38,551.8858,643
2021-01-12 14:34:00,551.825,551.86,551.71,551.725,576
2021-01-12 14:33:00,550.73,551.65,550.73,551.65,796
2021-01-12 14:32:00,550.99,551.01,550.54,550.54,1898
2021-01-12 14:31:00,549.89,550.57,549.89,550.57,906
2021-01-12 14:30:00,549.7875,549.7875,549.7875,549.7875,325
2021-01-12 14:29:00,549.805,549.805,549.805,549.805,308
2021-01-12 14:28:00,550.19,550.24,550.19,550.24,521
2021-01-12 14:27:00,549.76,549.76,549.475,549.475,861
2021-01-12 14:26:00,549.37,549.39,549.2,549.39,615
2021-01-12 14:25:00,549.665,549.9,549.665,549.9,438
2021-01-12 14:24:00,550.02,550.02,550.02,550.02,139
2021-01-12 14:22:00,550.09,550.09,549.78,549.88,1291
2021-01-12 14:21:00,550.725,550.725,550.1802,550.1802,910
2021-01-12 14:20:00,550.44,550.58,550.41,550.58,604
2021-01-12 14:19:00,550.62,550.86,550.62,550.76,1317
2021-01-12 14:18:00,550.455,550.455,550.455,550.455,300
2021-01-12 14:17:00,550.48,550.48,550.48,550.48,393
2021-01-12 14:16:00,550.55,550.55,550.55,550.55,120
2021-01-12 14:15:00,550.66,550.7,550.5831,550.7,630
2021-01-12 14:14:00,550.96,550.96,550.95,550.95,895
2021-01-12 14:13:00,551.44,551.44,551.295,551.295,767
2021-01-12 14:11:00,551.1899,551.1899,551.1899,551.1899,387
2021-01-12 14:09:00,551.25,551.4699,550.86,550.86,1146
2021-01-12 14:08:00,551.505,551.505,551.37,551.37,774
2021-01-12 14:07:00,551.84,551.84,551.84,551.84,493
2021-01-12 14:06:00,552.265,552.265,552.0,552.0,912
2021-01-12 14:05:00,552.235,552.235,552.235,552.235,399
2021-01-12 14:04:00,552.175,552.175,552.175,552.175,325
2021-01-12 14:03:00,551.85,552.2225,551.85,552.2225,926
2021-01-12 14:02:00,552.29,552.39,551.73,551.73,1229
2021-01-12 14:01:00,552.065,552.07,552.065,552.07,815
2021-01-12 14:00:00,551.8,552.36,551.8,552.12,2146
2021-01-12 13:58:00,552.14,552.14,552.14,552.14,321
2021-01-12 13:57:00,552.31,552.75,552.31,552.31,1029
2021-01-12 13:56:00,552.315,552.315,552.31,552.31,546
2021-01-12 13:55:00,552.315,552.315,552.315,552.315,139
2021-01-12 13:54:00,552.67,552.67,552.33,552.33,448
2021-01-12 13:53:00,552.35,552.35,552.35,552.35,136
2021-01-12 13:51:00,552.7,552.7,552.31,552.36,723
2021-01-12 13:50:00,552.72,552.91,552.72,552.72,769
2021-01-12 13:49:00,552.62,552.62,552.62,552.62,421
2021-01-12 13:48:00,553.11,553.11,553.11,553.11,224
2021-01-12 13:46:00,553.0,553.445,552.85,553.445,600
2021-01-12 13:45:00,553.39,553.445,552.88,552.88,546
2021-01-12 13:44:00,553.75,553.75,553.34,553.34,666
2021-01-12 13:43:00,554.27,554.27,553.9,553.9,1058
2021-01-12 13:42:00,554.485,554.915,554.28,554.28,1499
2021-01-12 13:40:00,554.83,554.83,554.83,554.83,369
2021-01-12 13:39:00,554.42,554.42,554.42,554.42,150
2021-01-12 13:38:00,554.25,554.25,554.25,554.25,298
2021-01-12 13:37:00,554.255,554.255,554.255,554.255,560
2021-01-12 13:36:00,553.875,554.1498,553.6934,554.1498,895
2021-01-12 13:35:00,553.99,553.99,553.99,553.99,136
2021-01-12 13:34:00,554.3499,554.3499,554.3499,554.3499,1050
2021-01-12 13:33:00,552.575,552.575,552.575,552.575,345
2021-01-12 13:32:00,552.575,552.575,552.575,552.575,230
2021-01-12 13:30:00,552.15,552.39,551.7,552.39,992
2021-01-12 13:29:00,551.51,551.84,551.51,551.84,629
2021-01-12 13:27:00,551.58,551.58,551.44,551.55,856
2021-01-12 13:26:00,551.95,551.96,551.59,551.59,588
2021-01-12 13:25:00,552.085,552.085,552.085,552.085,201
2021-01-12 13:24:00,551.91,552.07,551.91,552.07,1237
2021-01-12 13:23:00,551.645,551.645,551.645,551.645,257
2021-01-12 13:22:00,551.87,551.87,551.69,551.73,817
2021-01-12 13:21:00,552.63,552.98,552.26,552.3025,773
2021-01-12 13:19:00,552.79,552.79,552.79,552.79,339
2021-01-12 13:17:00,551.83,552.09,551.83,552.09,417
2021-01-12 13:16:00,551.61,551.755,551.61,551.755,2038
2021-01-12 13:15:00,552.46,552.625,551.695,551.695,3704
2021-01-12 13:14:00,551.935,552.91,551.74,552.45,7900
2021-01-12 13:13:00,551.53,551.53,551.53,551.53,165
2021-01-12 13:12:00,551.56,551.89,550.9,551.495,3836
2021-01-12 13:11:00,551.775,551.785,551.775,551.785,909
2021-01-12 13:10:00,551.8751,551.8751,551.8751,551.8751,130
2021-01-12 13:07:00,552.11,552.11,551.88,552.05,2151
2021-01-12 13:06:00,551.99,552.165,551.99,552.13,1166
2021-01-12 13:05:00,552.275,552.275,552.275,552.275,142
2021-01-12 13:04:00,551.615,551.81,551.615,551.81,1117
2021-01-12 13:03:00,551.73,551.73,551.73,551.73,192
2021-01-12 13:02:00,552.57,552.57,551.34,551.49,2607
2021-01-12 13:01:00,553.3,553.3,552.57,552.57,2165
2021-01-12 13:00:00,552.935,553.04,552.935,553.04,343
2021-01-12 12:57:00,552.74,552.74,552.74,552.74,268
2021-01-12 12:56:00,552.76,552.89,552.76,552.89,455
2021-01-12 12:55:00,552.755,552.755,552.755,552.755,130
2021-01-12 12:52:00,551.97,551.97,551.97,551.97,350
2021-01-12 12:51:00,550.97,551.285,550.97,551.285,246
2021-01-12 12:50:00,550.42,550.42,550.42,550.42,472
2021-01-12 12:47:00,550.21,550.58,550.14,550.14,1186
2021-01-12 12:46:00,550.8,550.8,550.8,550.8,159
2021-01-12 12:44:00,550.07,550.775,550.06,550.445,1297
2021-01-12 12:42:00,549.71,549.71,549.71,549.71,178
2021-01-12 12:40:00,549.99,550.45,549.99,550.44,1616
2021-01-12 12:39:00,550.0,550.02,549.845,549.845,1418
2021-01-12 12:37:00,549.78,550.275,549.78,550.275,896
2021-01-12 12:35:00,549.68,550.22,549.68,549.77,1713
2021-01-12 12:34:00,549.89,550.2,549.89,550.0,1250
2021-01-12 12:32:00,550.42,550.435,550.0,550.435,920
2021-01-12 12:31:00,550.48,550.75,549.5,549.5,2967
2021-01-12 12:29:00,549.88,550.31,549.88,550.0,1182
2021-01-12 12:28:00,549.77,549.77,549.77,549.77,297
2021-01-12 12:26:00,550.045,550.19,549.89,550.19,543
2021-01-12 12:25:00,549.34,549.34,549.34,549.34,170
2021-01-12 12:24:00,550.01,550.01,548.65,549.065,2406
2021-01-12 12:23:00,550.56,550.56,550.225,550.225,831
2021-01-12 12:22:00,550.885,550.885,550.28,550.28,722
2021-01-12 12:19:00,549.96,549.97,549.9,549.9,896
2021-01-12 12:18:00,549.155,549.24,548.7,548.7,644
2021-01-12 12:17:00,548.87,549.75,548.87,549.33,1435
2021-01-12 12:16:00,549.67,549.67,548.41,548.41,1691
2021-01-12 12:15:00,550.2,550.24,548.85,548.85,3366
2021-01-12 12:14:00,550.7073,550.7073,550.7073,550.7073,742
2021-01-12 12:12:00,551.01,551.01,551.01,551.01,487
2021-01-12 12:11:00,551.02,551.02,550.8,550.8,1037
2021-01-12 12:10:00,551.11,551.11,551.06,551.06,586
2021-01-12 12:08:00,552.3,552.3,551.79,551.79,440
2021-01-12 12:06:00,553.16,553.16,551.67,551.67,1481
2021-01-12 12:05:00,554.16,554.46,553.93,553.93,1177
2021-01-12 12:04:00,554.33,554.33,554.24,554.32,679
2021-01-12 12:03:00,554.61,554.61,554.32,554.55,731
2021-01-12 12:01:00,554.3,554.3,554.3,554.3,331
2021-01-12 12:00:00,554.57,554.57,554.57,554.57,191
2021-01-12 11:58:00,554.495,554.495,554.495,554.495,194
2021-01-12 11:56:00,554.27,554.27,554.21,554.21,206
2021-01-12 11:54:00,553.76,554.27,553.76,554.27,467
2021-01-12 11:53:00,553.53,553.6,553.44,553.52,893
2021-01-12 11:52:00,554.14,554.28,553.73,553.79,1272
2021-01-12 11:50:00,554.6225,554.6225,554.6225,554.6225,632
